strike,maturity,vol,type,in_the_money,price,vega,status,implied_vol,rel_vol_error,noise_bound
125,0.0027397260273972603,1,put,1,24.992478811652219,0.00026512455977140993,ok,0.99999999997869127,2.1308732556235555e-11,3.6534711515674938e-09
125,0.019178082191780823,0.050000000000000003,call,0,5.3921674233616413e-229,1.1193790629410152e-224,ok,0.050000000000000003,0,2.063968860826725e-12
125,0.019178082191780823,0.050000000000000003,put,1,24.947279119813416,1.1193790629410152e-224,zero_time_value,0,1,9.2457410104995162e+214
125,0.019178082191780823,0.10000000000000001,call,0,1.5393849494193499e-59,4.0288894004114464e-56,ok,0.10000000000000001,0,5.1650450768512983e-13
125,0.019178082191780823,0.10000000000000001,put,1,24.947279119813416,4.0288894004114464e-56,zero_time_value,0,1,3.222392176781326e+45
125,0.019178082191780823,0.20000000000000001,call,0,1.641650971265463e-16,5.5489154257515198e-14,ok,0.20000000000000001,0,1.2967300571631645e-13
125,0.019178082191780823,0.20000000000000001,put,1,24.947279119813402,5.5489154257515198e-14,zero_time_value,0,1,296.58703117883164
125,0.019178082191780823,0.5,call,0,0.0013445578099206684,0.034907969607710941,ok,0.50000000000000244,4.8849813083506888e-15,2.1519543446675599e-14
125,0.019178082191780823,0.5,put,1,24.948623677623331,0.034907969607710941,ok,0.49999999999984512,3.0975222387041867e-13,3.3093887541055265e-11
125,0.019178082191780823,1,call,0,0.35190656193382441,1.689296612730788,ok,1.0000000000000018,1.7763568394002505e-15,6.248790344670355e-15
125,0.019178082191780823,1,put,1,25.299185681747232,1.689296612730788,ok,0.999999999999997,2.9976021664879227e-15,1.0697584375439893e-13
125,0.082191780821917804,0.050000000000000003,call,0,3.7465985758589562e-55,1.8114394390738288e-51,ok,0.050000000000000003,0,4.7939363571644968e-13
125,0.082191780821917804,0.050000000000000003,put,1,24.774318518661445,1.8114394390738288e-51,zero_time_value,0,1,1.3215075372449034e+41
125,0.082191780821917804,0.10000000000000001,call,0,2.225496825147936e-15,1.3931989652089777e-12,ok,0.10000000000000001,0,1.2039917515052352e-13
125,0.082191780821917804,0.10000000000000001,put,1,24.774318518661445,1.3931989652089777e-12,zero_time_value,0,1,21.805848032085237
125,0.082191780821917804,0.20000000000000001,call,0,8.3169508054956737e-05,0.0073347443706951818,ok,0.20000000000000001,0,3.0758366793133708e-14
125,0.082191780821917804,0.20000000000000001,put,1,24.77440168816949,0.0073347443706951818,ok,0.19999999999864135,6.7933159098032547e-12,5.4888168997134786e-10
125,0.082191780821917804,0.5,call,0,0.42186211909047255,3.8589537405367942,ok,0.50000000000000155,3.1086244689504383e-15,5.8900534260277387e-15
125,0.082191780821917804,0.5,put,1,25.196180637751922,3.8589537405367942,ok,0.50000000000000244,4.8849813083506888e-15,8.7977754874339394e-14
125,0.082191780821917804,1,call,0,4.0117840397218743,9.3752607012031035,ok,0.99999999999999956,4.4408920985006262e-16,2.3502187127716999e-15
125,0.082191780821917804,1,put,1,28.786102558383334,9.3752607012031035,ok,1.0000000000000011,1.1102230246251565e-15,7.8766136142787036e-15
125,0.25,0.050000000000000003,call,0,4.1098715680969732e-19,6.4990266972508146e-16,ok,0.050000000000000003,0,1.5571107877573385e-13
125,0.25,0.050000000000000003,put,1,24.315694612646297,6.4990266972508146e-16,zero_time_value,0,1,118307.57747855122
125,0.25,0.10000000000000001,call,0,7.48694499507754e-06,0.0016319526307870978,ok,0.10000000000000001,0,3.9562766819707012e-14
125,0.25,0.10000000000000001,put,1,24.315702099591292,0.0016319526307870978,ok,0.09999999999973086,2.6914581674475357e-12,6.1676521458210639e-09
125,0.25,0.20000000000000001,call,0,0.057248607069654511,2.0525353782978502,ok,0.20000000000000001,0,1.0700372430039708e-14
125,0.25,0.20000000000000001,put,1,24.37294321971595,2.0525353782978502,ok,0.19999999999999965,1.8041124150158794e-15,7.1361607723833286e-13
125,0.25,0.5,call,0,2.9224474443167807,15.046582305050515,ok,0.50000000000000033,6.6613381477509392e-16,2.7208958254787909e-15
125,0.25,0.5,put,1,27.238142056963085,15.046582305050515,ok,0.50000000000000056,1.1102230246251565e-15,1.0902743701690538e-14
125,0.25,1,call,0,11.951342419055223,19.555039534640617,ok,0.99999999999999989,1.1102230246251565e-16,1.4423204576948623e-15
125,0.25,1,put,1,36.267037031701513,19.555039534640617,ok,0.999999999999999,9.9920072216264089e-16,2.740144862752351e-15
125,1,0.050000000000000003,call,0,2.9567783652789236e-05,0.011379183976453773,ok,0.050000000000000003,0,3.6928219323163028e-14
125,1,0.050000000000000003,put,1,22.300737886430369,0.011379183976453773,ok,0.050000000000294226,5.884459586269486e-12,1.5227187926814607e-09
125,1,0.10000000000000001,call,0,0.085413744225736554,5.5466176326201966,ok,0.10000000000000001,0,1.0087519592177251e-14
125,1,0.10000000000000001,put,1,22.386122062872445,5.5466176326201966,ok,0.099999999999999242,7.6327832942979512e-15,4.6064914694813528e-13
125,1,0.20000000000000001,call,0,1.7664527134267445,25.970522580324083,ok,0.20000000000000001,0,3.471128918622149e-15
125,1,0.20000000000000001,put,1,24.067161032073443,25.970522580324083,ok,0.19999999999999965,1.8041124150158794e-15,1.8115043996881089e-14
125,1,0.5,call,0,12.322228448089241,39.017833996101018,ok,0.49999999999999994,1.1102230246251565e-16,1.4333581349825408e-15
125,1,0.5,put,1,34.622936766735961,39.017833996101018,ok,0.50000000000000011,2.2204460492503131e-16,2.5982570689726352e-15
125,1,1,call,0,31.824928704636264,37.794733866541534,ok,1,0,1.0147639959783213e-15
125,1,1,put,1,54.125637023282984,37.794733866541534,ok,1,0,1.363583599131781e-15
125,2,0.050000000000000003,call,0,0.011470953054673605,2.1161448788598101,ok,0.050000000000000003,0,1.7287711277364974e-14
125,2,0.050000000000000003,put,1,19.712170320410237,2.1161448788598101,ok,0.049999999999997699,4.6074255521943996e-14,3.5565616755240824e-12
125,2,0.10000000000000001,call,0,0.69778359443834681,26.13663602003842,ok,0.10000000000000001,0,5.3212333463976178e-15
125,2,0.10000000000000001,put,1,20.398482961793917,26.13663602003842,ok,0.10000000000000001,0,4.7637484147839827e-14
125,2,0.20000000000000001,call,0,4.7141378673910559,48.654400964381786,ok,0.20000000000000001,0,2.2712328734952347e-15
125,2,0.20000000000000001,put,1,24.414837234746628,48.654400964381786,ok,0.20000000000000012,5.5511151231257827e-16,6.1598084510508508e-15
125,2,0.5,call,0,20.907214463655265,55.055152654896695,ok,0.49999999999999994,1.1102230246251565e-16,1.1593557466857918e-15
125,2,0.5,put,1,40.607913831010848,55.055152654896695,ok,0.50000000000000011,2.2204460492503131e-16,1.6779284523049406e-15
125,2,1,call,0,46.691593108411695,46.805074597858756,ok,1,0,9.8099654715272075e-16
125,2,1,put,1,66.392292475767263,46.805074597858756,ok,1,0,1.2029188649780312e-15
125,5,0.050000000000000003,call,0,0.77313605393657525,49.125906131613533,ok,0.050000000000000003,0,6.0085813810360592e-15
125,5,0.050000000000000003,put,1,13.238690656997392,49.125906131613533,ok,0.049999999999999802,4.0245584642661925e-15,3.7304692995999418e-14
125,5,0.10000000000000001,call,0,4.1170200787707536,77.063444902262063,ok,0.10000000000000001,0,2.6571341286912327e-15
125,5,0.10000000000000001,put,1,16.582574681831574,77.063444902262063,ok,0.099999999999999895,1.1102230246251565e-15,6.1914148491372545e-15
125,5,0.20000000000000001,call,0,12.364151896839552,84.742017165093515,ok,0.20000000000000001,0,1.5119826909093966e-15
125,5,0.20000000000000001,put,1,24.829706499900368,84.742017165093515,ok,0.19999999999999984,8.3266726846886741e-16,2.2490650007563371e-15
125,5,0.5,call,0,36.960777270724172,76.723392663354261,ok,0.5,0,9.8563032650031064e-16
125,5,0.5,put,1,49.426331873785003,76.723392663354261,ok,0.50000000000000011,2.2204460492503131e-16,1.1571787214108924e-15
125,5,1,call,0,68.48364644416543,48.231192123054178,ok,1.0000000000000004,4.4408920985006262e-16,1.2545641645741126e-15
125,5,1,put,1,80.949201047226239,48.231192123054178,ok,0.99999999999999978,2.2204460492503131e-16,1.4070533311530378e-15
150,0.0027397260273972603,0.050000000000000003,call,0,0,0,zero_time_value,0,1,-nan
150,0.0027397260273972603,0.050000000000000003,put,1,49.990411428021716,0,zero_time_value,0,1,inf
150,0.0027397260273972603,0.10000000000000001,call,0,0,0,zero_time_value,0,1,-nan
150,0.0027397260273972603,0.10000000000000001,put,1,49.990411428021716,0,zero_time_value,0,1,inf
150,0.0027397260273972603,0.20000000000000001,call,0,0,0,zero_time_value,0,1,-nan
150,0.0027397260273972603,0.20000000000000001,put,1,49.990411428021716,0,zero_time_value,0,1,inf
150,0.0027397260273972603,0.5,call,0,4.1128345975103128e-55,1.9983236011207871e-52,ok,0.50000000000001954,3.907985046680551e-14,2.6352957003896852e-13
150,0.0027397260273972603,0.5,put,1,49.990411428021716,1.9983236011207871e-52,zero_time_value,0,1,1.3409023237045511e+41
150,0.0027397260273972603,1,call,0,3.8213440376186821e-15,2.4036217140558357e-13,ok,1.0000000000000029,2.886579864025407e-15,6.6407771017826889e-14
150,0.0027397260273972603,1,put,1,49.990411428021702,2.4036217140558357e-13,zero_time_value,0,1,14.178562312737684
150,0.019178082191780823,0.050000000000000003,call,0,0,0,zero_time_value,0,1,-nan
150,0.019178082191780823,0.050000000000000003,put,1,49.932899695113079,0,zero_time_value,0,1,inf
150,0.019178082191780823,0.10000000000000001,call,0,1.262901486368705e-189,1.0843406819713499e-185,ok,0.10000000000000001,0,9.386783450258803e-13
150,0.019178082191780823,0.10000000000000001,put,1,49.932899695113079,1.0843406819713499e-185,zero_time_value,0,1,4.385545560997292e+175
150,0.019178082191780823,0.20000000000000001,call,0,2.2192823559519277e-49,2.4065571211294208e-46,ok,0.20000000000000001,0,2.3517699352980612e-13
150,0.019178082191780823,0.20000000000000001,put,1,49.932899695113079,2.4065571211294208e-46,zero_time_value,0,1,2.4821865078553293e+35
150,0.019178082191780823,0.5,call,0,3.3728925841524788e-09,2.5010985448215064e-07,ok,0.5,0,3.8231792481883728e-14
150,0.019178082191780823,0.5,put,1,49.932899698485983,2.5010985448215064e-07,ok,0.50000004458008984,8.91601796837449e-08,1.5809715216219285e-05
150,0.019178082191780823,1,call,0,0.0084035631389584864,0.093583747469001943,ok,1.0000000000000002,2.2204460492503131e-16,1.0170736127191755e-14
150,0.019178082191780823,1,put,1,49.941303258252034,0.093583747469001943,ok,0.99999999999996703,3.2973623831367149e-14,5.8993517760558097e-12
150,0.082191780821917804,0.050000000000000003,call,0,4.0927517396223613e-176,6.5206348728563237e-172,ok,0.050000000000000003,0,8.734207660483564e-13
150,0.082191780821917804,0.050000000000000003,put,1,49.712750619867762,6.5206348728563237e-172,zero_time_value,0,1,1.3511785622236443e+162
150,0.082191780821917804,0.10000000000000001,call,0,5.7381039699010368e-46,1.1555071211489669e-42,ok,0.10000000000000001,0,2.1886321843394209e-13
150,0.082191780821917804,0.10000000000000001,put,1,49.712750619867762,1.1555071211489669e-42,zero_time_value,0,1,9.581532012846868e+31
150,0.082191780821917804,0.20000000000000001,call,0,9.0300856339268559e-13,2.3701062772464079e-10,ok,0.20000000000000001,0,5.5246077172808593e-14
150,0.082191780821917804,0.20000000000000001,put,1,49.712750619868686,2.3701062772464079e-10,ok,0.20008639341319889,0.0004319670659944097,0.05962317122178374
150,0.082191780821917804,0.5,call,0,0.012565607652342103,0.26377094173533039,ok,0.49999999999999917,1.6653345369377348e-15,9.5241651940409206e-15
150,0.082191780821917804,0.5,put,1,49.725316227520111,0.26377094173533039,ok,0.50000000000002276,4.5519144009631418e-14,3.9172115996979092e-12
150,0.082191780821917804,1,call,0,1.2521982528843356,5.1329338191309075,ok,1.0000000000000002,2.2204460492503131e-16,3.0692375096044886e-15
150,0.082191780821917804,1,put,1,50.964948872752089,5.1329338191309075,ok,0.99999999999999778,2.2204460492503131e-15,3.4169181148309918e-14
150,0.25,0.050000000000000003,call,0,8.9410032954750764e-59,4.6416818409391656e-55,ok,0.050000000000000003,0,2.8522078634476162e-13
150,0.25,0.050000000000000003,put,1,49.128895983124764,4.6416818409391656e-55,zero_time_value,0,1,6.1370693667679557e+44
150,0.25,0.10000000000000001,call,0,4.2596105355659293e-16,2.8566516087644486e-13,ok,0.10000000000000001,0,7.1829407925158015e-14
150,0.25,0.10000000000000001,put,1,49.128895983124778,2.8566516087644486e-13,ok,0.10566505199545052,0.05665051995450518,126.68010372300759
150,0.25,0.20000000000000001,call,0,8.5200150892411966e-05,0.0079941271405157919,ok,0.20000000000000001,0,1.8533793665281751e-14
150,0.25,0.20000000000000001,put,1,49.128981183275656,0.0079941271405157919,ok,0.19999999999991661,4.1702752362482443e-13,6.021853297883053e-10
150,0.25,0.5,call,0,0.7009366995072881,6.68606897168074,ok,0.49999999999999972,5.5511151231257827e-16,3.7226694603561813e-15
150,0.25,0.5,put,1,49.829832682632045,6.68606897168074,ok,0.4999999999999985,2.9976021664879227e-15,6.2480909953188037e-14
150,0.25,1,call,0,7.1790170352759262,17.095622227648214,ok,1,0,1.6117848480881692e-15
150,0.25,1,put,1,56.307913018400683,17.095622227648214,ok,0.99999999999999989,1.1102230246251565e-16,5.62821263682806e-15
150,1,0.050000000000000003,call,0,4.7702077430543482e-15,5.9476900006999714e-12,ok,0.050000000000000003,0,6.9168031254064713e-14
150,1,0.050000000000000003,put,1,46.561846657359396,5.9476900006999714e-12,zero_time_value,0,1,11.106331840393578
150,1,0.10000000000000001,call,0,0.00016161563621178501,0.028397525394596532,ok,0.10000000000000001,0,1.787637226588899e-14
150,1,0.10000000000000001,put,1,46.562008272995627,0.028397525394596532,ok,0.10000000000015177,1.517674874662589e-12,3.1066779450357963e-10
150,1,0.20000000000000001,call,0,0.24619126323953022,7.438523220146017,ok,0.20000000000000001,0,5.1426049428127209e-15
150,1,0.20000000000000001,put,1,46.808037920598949,7.438523220146017,ok,0.20000000000000123,6.106226635438361e-15,1.81834178047198e-13
150,1,0.5,call,0,7.4556288061061373,34.485795261429018,ok,0.49999999999999978,4.4408920985006262e-16,1.5945287502092027e-15
150,1,0.5,put,1,54.017475463465544,34.485795261429018,ok,0.49999999999999967,6.6613381477509392e-16,5.2817020959831686e-15
150,1,1,call,0,26.656726305671,39.239054223644175,ok,1.0000000000000002,2.2204460492503131e-16,1.0435784512604666e-15
150,1,1,put,1,73.218572963030411,39.239054223644175,ok,1.0000000000000002,2.2204460492503131e-16,1.869588386891294e-15
150,2,0.050000000000000003,call,0,1.7777762096462308e-07,0.00010499879045663102,ok,0.050000000000000003,0,3.3188548832583967e-14
150,2,0.050000000000000003,put,1,43.244812884739403,0.00010499879045663102,ok,0.050000000009450318,1.8900631060247974e-10,2.841792982667592e-07
150,2,0.10000000000000001,call,0,0.025559200786494651,2.3488343081542071,ok,0.10000000000000001,0,8.9425072115797105e-15
150,2,0.10000000000000001,put,1,43.27037190774827,2.3488343081542071,ok,0.099999999999997466,2.5396351688300456e-14,1.8121595461625702e-12
150,2,0.20000000000000001,call,0,1.5302862618077029,28.524350880822887,ok,0.20000000000000001,0,2.9522575976550151e-15
150,2,0.20000000000000001,put,1,44.775098968769484,28.524350880822887,ok,0.20000000000000001,0,2.5944552247425799e-14
150,2,0.5,call,0,15.52413662382714,54.569387219165534,ok,0.50000000000000011,2.2204460492503131e-16,1.2201572622311749e-15
150,2,0.5,put,1,58.768949330788921,54.569387219165534,ok,0.50000000000000011,2.2204460492503131e-16,2.6465190299140714e-15
150,2,1,call,0,42.373099371017688,50.006180650882953,ok,0.99999999999999989,1.1102230246251565e-16,9.907555474344261e-16
150,2,1,put,1,85.617912077979469,50.006180650882953,ok,0.99999999999999989,1.1102230246251565e-16,1.5063572693322754e-15
150,5,0.050000000000000003,call,0,0.011802337574007504,2.3626015703285161,ok,0.050000000000000003,0,1.1705848773577924e-14
150,5,0.050000000000000003,put,1,33.995056351261269,2.3626015703285161,ok,0.050000000000001536,3.0669911055269949e-14,3.6864665167216747e-12
150,5,0.10000000000000001,call,0,0.97439478572798599,38.642157369866737,ok,0.10000000000000001,0,3.6941593591507204e-15
150,5,0.10000000000000001,put,1,34.957648799415253,38.642157369866737,ok,0.1000000000000002,1.9428902930940239e-15,3.7776345555409081e-14
150,5,0.20000000000000001,call,0,7.1854065480629288,76.356322096024243,ok,0.20000000000000001,0,1.6594156745749894e-15
150,5,0.20000000000000001,put,1,41.168660561750187,76.356322096024243,ok,0.20000000000000001,0,4.7249680705468986e-15
150,5,0.5,call,0,32.099434789552767,81.459795366682229,ok,0.50000000000000011,2.2204460492503131e-16,1.0010606707728486e-15
150,5,0.5,put,1,66.082688803240032,81.459795366682229,ok,0.50000000000000011,2.2204460492503131e-16,1.5121045058005785e-15
150,5,1,call,0,66.068805864842588,52.423358758282575,ok,1.0000000000000007,6.6613381477509392e-16,1.2374458202722124e-15
150,5,1,put,1,100.05205987852985,52.423358758282575,ok,1.0000000000000007,6.6613381477509392e-16,1.6514098791982376e-15
200,0.0027397260273972603,0.050000000000000003,call,0,0,0,zero_time_value,0,1,-nan
200,0.0027397260273972603,0.050000000000000003,put,1,99.986302007863216,0,zero_time_value,0,1,inf
200,0.0027397260273972603,0.10000000000000001,call,0,0,0,zero_time_value,0,1,-nan
200,0.0027397260273972603,0.10000000000000001,put,1,99.986302007863216,0,zero_time_value,0,1,inf
200,0.0027397260273972603,0.20000000000000001,call,0,0,0,zero_time_value,0,1,-nan
200,0.0027397260273972603,0.20000000000000001,put,1,99.986302007863216,0,zero_time_value,0,1,inf
200,0.0027397260273972603,0.5,call,0,1.0594437181118111e-155,1.4924211182364946e-152,ok,0.50000000000006695,1.3389289676979388e-13,4.5004801470501522e-13
200,0.0027397260273972603,0.5,put,1,99.986302007863216,1.4924211182364946e-152,zero_time_value,0,1,6.2755918156156475e+141
200,0.0027397260273972603,1,call,0,1.3959291570764901e-40,2.4889979390607195e-38,ok,1.0000000000000244,2.4424906541753444e-14,1.1301669708458699e-13
200,0.0027397260273972603,1,put,1,99.986302007863216,2.4889979390607195e-38,zero_time_value,0,1,4.7376120042497501e+26
200,0.019178082191780823,0.050000000000000003,call,0,0,0,zero_time_value,0,1,-nan
200,0.019178082191780823,0.050000000000000003,put,1,99.904140845712377,0,zero_time_value,0,1,inf
200,0.019178082191780823,0.10000000000000001,call,0,0,0,zero_time_value,0,1,-nan
200,0.019178082191780823,0.10000000000000001,put,1,99.904140845712377,0,zero_time_value,0,1,inf
200,0.019178082191780823,0.20000000000000001,call,0,3.5106121900315557e-139,1.1033892568586975e-135,ok,0.20000000000000001,0,4.0170995055572788e-13
200,0.019178082191780823,0.20000000000000001,put,1,99.904140845712377,1.1033892568586975e-135,zero_time_value,0,1,1.8927228464149006e+125
200,0.019178082191780823,0.5,call,0,6.9563240392112873e-24,1.4335679572750463e-21,ok,0.50000000000000133,2.6645352591003757e-15,6.4842175655740486e-14
200,0.019178082191780823,0.5,put,1,99.904140845712377,1.4335679572750463e-21,zero_time_value,0,1,9455661349.1118355
200,0.019178082191780823,1,call,0,1.0306696471866893e-06,2.8682983873665855e-05,ok,1.0000000000000056,5.5511151231257827e-15,1.67391699361519e-14
200,0.019178082191780823,1,put,1,99.904141876382042,2.8682983873665855e-05,ok,1.0000000006269605,6.2696048352961498e-10,6.2031487454689961e-08
200,0.082191780821917804,0.050000000000000003,call,0,0,0,zero_time_value,0,1,-nan
200,0.082191780821917804,0.050000000000000003,put,1,99.589614822280367,0,zero_time_value,0,1,inf
200,0.082191780821917804,0.10000000000000001,call,0,1.2845988890998401e-129,7.5119678164231454e-126,ok,0.10000000000000001,0,3.7429298415116113e-13
200,0.082191780821917804,0.10000000000000001,put,1,99.589614822280367,7.5119678164231454e-126,zero_time_value,0,1,5.1641183917022927e+115
200,0.082191780821917804,0.20000000000000001,call,0,5.6812745822333483e-34,4.2156555618470568e-31,ok,0.20000000000000001,0,9.4078953462771815e-14
200,0.082191780821917804,0.20000000000000001,put,1,99.589614822280367,4.2156555618470568e-31,zero_time_value,0,1,1.1602667196292086e+20
200,0.082191780821917804,0.5,call,0,2.7329839656645898e-06,0.00014246782270677146,ok,0.50000000000000078,1.5543122344752192e-15,1.5644405858532658e-14
200,0.082191780821917804,0.5,put,1,99.589617555264311,0.00014246782270677146,ok,0.49999999984823607,3.035278695051602e-10,2.3303648386814918e-08
200,0.082191780821917804,1,call,0,0.10529887416889117,0.87164601766943284,ok,1.0000000000000004,4.4408920985006262e-16,4.4835099125788393e-15
200,0.082191780821917804,1,put,1,99.694913696449234,0.87164601766943284,ok,0.9999999999999718,2.8199664825478976e-14,5.7030980799074092e-13
200,0.25,0.050000000000000003,call,0,5.4833411816801298e-168,8.3419875092881801e-164,ok,0.050000000000000003,0,4.8962542136718662e-13
200,0.25,0.050000000000000003,put,1,98.755298724081669,8.3419875092881801e-164,zero_time_value,0,1,1.2056994544808131e+154
200,0.25,0.10000000000000001,call,0,1.0769142555920257e-43,2.0718477868315799e-40,ok,0.10000000000000001,0,1.2291072257774899e-13
200,0.25,0.10000000000000001,put,1,98.755298724081669,2.0718477868315799e-40,zero_time_value,0,1,6.1087019509543188e+29
200,0.25,0.20000000000000001,call,0,5.8172525882844176e-12,1.461329727997788e-09,ok,0.20000000000000001,0,3.1244499108205411e-14
200,0.25,0.20000000000000001,put,1,98.755298724087496,1.461329727997788e-09,ok,0.20000628947623958,3.1447381197841073e-05,0.011113439650852723
200,0.25,0.5,call,0,0.031155511349248821,0.63032055319891089,ok,0.49999999999999922,1.5543122344752192e-15,5.6269439950205332e-15
200,0.25,0.5,put,1,98.786454235430909,0.63032055319891089,ok,0.4999999999999854,2.9198865547641617e-14,1.9449760193472591e-12
200,0.25,1,call,0,2.6585014271806511,10.551995387333797,ok,1,0,2.0076219623481412e-15
200,0.25,1,put,1,101.41380015126234,10.551995387333797,ok,1.0000000000000022,2.2204460492503131e-15,2.1312061570023684e-14
200,1,0.050000000000000003,call,0,6.5783720388934123e-42,2.4237136685063494e-38,ok,0.050000000000000003,0,1.2024654410642439e-13
200,1,0.050000000000000003,put,1,95.084123334784834,2.4237136685063494e-38,zero_time_value,0,1,9.8235427365323423e+27
200,1,0.10000000000000001,call,0,1.6583059007931419e-11,7.9921894436012829e-09,ok,0.10000000000000001,0,3.057958508439836e-14
200,1,0.10000000000000001,put,1,95.084123334801404,7.9921894436012829e-09,ok,0.099998347467416426,1.6525325835792248e-05,0.003826236438300564
200,1,0.20000000000000001,call,0,0.0027313786551105487,0.19084688137554556,ok,0.20000000000000001,0,8.1970664031586325e-15
200,1,0.20000000000000001,put,1,95.086854713439934,0.19084688137554556,ok,0.19999999999994,3.0003777240494856e-13,2.217695724201713e-11
200,1,0.5,call,0,2.7957446323093098,21.656399283144339,ok,0.49999999999999989,2.2204460492503131e-16,1.9848248187027992e-15
200,1,0.5,put,1,97.879867967094143,21.656399283144339,ok,0.49999999999999989,2.2204460492503131e-16,1.9784493233831616e-14
200,1,1,call,0,19.335474133265208,38.909626182493042,ok,1,0,1.117857695946808e-15
200,1,1,put,1,114.41959746805006,38.909626182493042,ok,1.0000000000000002,2.2204460492503131e-16,3.3007708620494808e-15
200,2,0.050000000000000003,call,0,1.289663652355709e-20,2.2763572476853502e-17,ok,0.050000000000000003,0,5.8688781854458336e-14
200,2,0.050000000000000003,put,1,90.333039386174207,2.2763572476853502e-17,zero_time_value,0,1,4859081.5988081079
200,2,0.10000000000000001,call,0,7.4052415761791872e-06,0.0017853297382639675,ok,0.10000000000000001,0,1.5206930134699365e-14
200,2,0.10000000000000001,put,1,90.333046791415796,0.0017853297382639675,ok,0.10000000000757754,7.5775358210350419e-11,8.1876236091376171e-09
200,2,0.20000000000000001,call,0,0.13585156502294238,5.2757512518527658,ok,0.20000000000000001,0,4.3820789174879164e-15
200,2,0.20000000000000001,put,1,90.468890951197125,5.2757512518527658,ok,0.19999999999999515,2.4286128663675299e-14,4.1825096548114505e-13
200,2,0.5,call,0,8.888221931203578,47.006110028634595,ok,0.50000000000000011,2.2204460492503131e-16,1.3865794269771837e-15
200,2,0.5,put,1,99.221261317377795,47.006110028634595,ok,0.50000000000000044,8.8817841970012523e-16,6.1766278690160206e-15
200,2,1,call,0,35.674880976777999,53.663256105891264,ok,1,0,1.0184658908787411e-15
200,2,1,put,1,126.00792036295222,53.663256105891264,ok,1.0000000000000002,2.2204460492503131e-16,2.2297127494504897e-15
200,5,0.050000000000000003,call,0,1.4224344863472768e-07,8.8104987663144922e-05,ok,0.050000000000000003,0,2.1773089795829164e-14
200,5,0.050000000000000003,put,1,77.018652977183606,8.8104987663144922e-05,ok,0.050000000024528701,4.9057397033536176e-10,4.006669530843025e-07
200,5,0.10000000000000001,call,0,0.035195163974283905,3.3636894468535172,ok,0.10000000000000001,0,6.0225240891382546e-15
200,5,0.10000000000000001,put,1,77.053847998914449,3.3636894468535172,ok,0.10000000000000292,2.9143354396410359e-14,1.5191268284487209e-12
200,5,0.20000000000000001,call,0,2.4205545630247549,46.199328103373276,ok,0.20000000000000001,0,2.1251948632961118e-15
200,5,0.20000000000000001,put,1,79.439207397964907,46.199328103373276,ok,0.19999999999999993,4.163336342344337e-16,2.0170535225365187e-14
200,5,0.5,call,0,24.894335677822983,84.821136944358287,ok,0.50000000000000011,2.2204460492503131e-16,1.0509754526810199e-15
200,5,0.5,put,1,101.91298851276312,84.821136944358287,ok,0.49999999999999983,3.3306690738754696e-16,2.4535075325375426e-15
200,5,1,call,0,62.056744317952941,58.988460586657247,ok,1.0000000000000002,2.2204460492503131e-16,1.2170963509765886e-15
200,5,1,put,1,139.07539715289309,58.988460586657247,ok,1.0000000000000002,2.2204460492503131e-16,2.1580973192256547e-15
